/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_27_271.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_27_271.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_27_271.jpg, 0, 0, 0, 8.247274E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_27_383.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_27_383.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_27_383.jpg, 0, 0, 0, 7.902517E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_27_489.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_27_489.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_27_489.jpg, 0, 0, 0, 7.891315E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_27_596.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_27_596.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_27_596.jpg, 0, 0, 0, 8.043972E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_27_698.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_27_698.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_27_698.jpg, 0, 0, 0, 7.842029E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_27_799.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_27_799.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_27_799.jpg, 0, 0, 0, 7.796083E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_27_905.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_27_905.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_27_905.jpg, 0, 0, 0, 7.792575E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_28_006.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_28_006.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_28_006.jpg, 0, 0, 0, 7.874302E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_28_111.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_28_111.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_28_111.jpg, 0, 0, 0, 7.824162E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_28_215.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_28_215.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_28_215.jpg, 0, 0, 0, 7.793757E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_28_316.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_28_316.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_28_316.jpg, 0, 0, 0, 7.786787E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_28_419.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_28_419.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_28_419.jpg, 0, 0, 0, 7.869204E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_28_520.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_28_520.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_28_520.jpg, 0, 0, 0, 7.800006E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_28_626.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_28_626.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_28_626.jpg, 0, 0, 0, 7.988149E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_28_730.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_28_730.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_28_730.jpg, 0, 0, 0, 7.948227E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_28_831.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_28_831.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_28_831.jpg, 0, 0, 0, 7.831989E-05
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_28_932.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_28_932.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_28_932.jpg, 0, 0.06827402, 0, 0.03848659
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_29_036.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_29_036.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_29_036.jpg, 0, 0.3786331, 0, 0.3201985
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_29_139.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_29_139.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_29_139.jpg, 0, 0.6883081, 0, 0.9050598
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_29_243.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_29_243.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_29_243.jpg, 0, 0.9782431, 0, 1.932718
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_29_347.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_29_347.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_29_347.jpg, -0.289959, 1, 0, 3.108148
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_29_449.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_29_449.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_29_449.jpg, -0.1832339, 1, 0, 4.273364
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_29_554.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_29_554.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_29_554.jpg, 0, 1, 0, 5.664592
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_29_657.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_29_657.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_29_657.jpg, 0, 1, 0, 6.814152
/Users/ahmetcelimli/Desktop/AutonomousCar/IMG/center_2019_02_26_00_15_29_762.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/left_2019_02_26_00_15_29_762.jpg, /Users/ahmetcelimli/Desktop/AutonomousCar/IMG/right_2019_02_26_00_15_29_762.jpg, 0, 1, 0, 7.952618
